ENTITY_ID,ENTITY_LOCATION_ID,ENTITY_LOCATION_NAME,ENTITY_NAME,ENTITY_TYPE,REVIEW_BODY,REVIEW_DATE,REVIEW_RATING_FOOD,REVIEW_RATING_GLOBAL,REVIEW_RATING_SERVICE,REVIEW_RATING_VALUE,REVIEW_TITLE,USER_ID,USER_LOCATION,USER_NAME
d719379,g186338,London,J. Sheekey,Restaurant,"There is little that you can say about Sheekey that has not been said a 100 times, but that does not mean that it does not need to be said. On the contrary, it is an achievement that a place that has been around for such a long time is still able to give this level of service and food in such a pleasant ""just right"" ambiance. We came in for a quick dinner before the theatre and staff were most friendly and professional. We were served very efficiently, while not being rushed. The food was excellent and the whole place was bustling without being noisy. Great place and keep it up!",Date of visit: April 2015,-1,4,-1,-1,Still going strong,UID_B5C5683416B252731D51E8FD6DD5E421,"Geneva, Switzerland",mjelling
d719379,g186338,London,J. Sheekey,Restaurant,It is some while since we visited this restaurant. In the past we have enjoyed some amazing meals - sadly this time it did not live up to expectation. We were placed at a table that was near where waiting staff past by to collect orders and my husband was continually knocked into. There was also quite a draught coming from somewhere which made it very uncomfortable.Service was attentive and the fish okay but not how I remember the dishes being sadly.,Date of visit: April 2018,3,3,4,3,Disappointing!,UID_3F61434D99B16199881E2816C9D7976D,"Hartley, United Kingdom",Colliedog58
d719379,g186338,London,J. Sheekey,Restaurant,Restaurant is nice with great service and perfect for a post theatre dinner. Food is always good most of the times I have been was consistent. The bill ends always been expensive so would only go on special occasions.,Date of visit: December 2015,-1,4,-1,-1,GOOD FISH ,UID_9FC32E1E19706C0D069E88F436B775DD,"London, United Kingdom",MIGUELJS
d719379,g186338,London,J. Sheekey,Restaurant,"We went here as a group for New years eve, we booked into the Oyster bar as we wanted something a little more laid back. We ordered seafood platters (Lovely Oysters), and various other side dishes of Pork, Lobster, Squid, all of which was delicious and wonderful. We had welsh rarebit for dessert, along with cheeses and fruits. The wine list was great. Overall a fantastic evening with friends, the staff then toasted us all with their glasses of champagne at 12pm, and we finished our evening up at the bar. It's not my first time here and won't be my last!",Date of visit: January 2013,4,4,4,4,Great Food and good Atmosphere,UID_93539C17C5414F97F24C0848B1293A5E,"Barnet, United Kingdom",ChilliLondon
d719379,g186338,London,J. Sheekey,Restaurant,Excellent tasty meal whilst people watching . Staff were very friendly but service was very sketchy . The side orders arrived after we had finished our main meals after asking for them 3 times . One meal also arrived after the rest of us had finished eating . They did keep apologising and we didn't make a fuss as the food was very good but I did feel that the delay and confusion was partly because the staff were fussing over a few of the celebs that were also there for dinner but hadn't pre booked as we had .,Date of visit: June 2019,4,4,3,3,Lovely pre theatre meal,UID_FD30755D770AD9CAD98FE20DFE1ADD5D,"Hertford, United Kingdom",Lesley S
d719379,g186338,London,J. Sheekey,Restaurant,"All the class and style of the Ivy but with the focus on Seafood! C'mon what more could you ask for? Perhaps some fishcakes, make sure you try em' as they are pretty special. Excellent service from the time you walk in till the time the butler opens the door for you on the way out. Its the sort of place you could spend hours at and wonder where all that time went.Very well done team, keep up the good work.",Date of visit: August 2011,4,4,4,4,Bring it on,UID_7C248AD6792EB7C921D00D028FCE6AC2,"London, United Kingdom",Sidji
d719379,g186338,London,J. Sheekey,Restaurant,"This restaurant was conveniently located beween the Pinter Theatre and our hotel. I love seafood and have eaten here twice, but honestly feel that J Sheeky is trading on its reputation and now there are better seafood restaurants in the area. Our bill was over £120 for one starter of asparagus, one salmon and one fish pie (very average) and a bottle of white wine. Quality was variable and didn't really represent great value. ",Date of visit: May 2019,-1,3,-1,-1,Variable quality and trading on past reputation,UID_788956E4DA6549D22D4F3692565C6CCB,None,SanibelGirl6033
d719379,g186338,London,J. Sheekey,Restaurant,"Hadn't been to Sheekeys for a while but it was as good as ever. We really tested them this time with an extremely rowdy table of 10 Australian media and advertising folk over for the Olympics getting very stuck in like the 80's were still in full swing. The staff were patient, friendly, fun and helpful as well as knowledgeable and the sommelier was severely tested by several of our group who were pretty good on their wine but came out on top every time with some fantastic advice and suggestions.Every one of us had a fantasic time and the winners were the razor clams (not available in Oz) and Sheekey's amazing fish pie plus the signature dover sole The caviar was good too but they ran out as they carry only one of each size (30/50/100g) of each of the 3 types they stock most evenings. Like I said, we were in 80's mode. Cost was just over £110 per head which for what we ate and drank was actually very good value for such a special occasion and given that caviar and champagne were both involved.",Date of visit: July 2012,5,5,5,4,Consistently Great,UID_E0001C8F82C9B38E80771C8920D01DFD,"London, United Kingdom",CaspiaPam
d719379,g186338,London,J. Sheekey,Restaurant,"I have recommended this restaurant for years on reputation alone . Finally on Saturday my wife were invited to meet friends there . I was not disappointed by anything . The most pleasing thing was that we were not constantly disturbed by the staff asking ""is everything alright? "" Thank you Sheekys for a great couple of hours . ",Date of visit: June 2017,-1,5,-1,-1,Excellent ,UID_FBCDB7F6A12B7C37DE6941E643F016B8,"Beckenham, United Kingdom",RupertC64
d719379,g186338,London,J. Sheekey,Restaurant,"Visited J Sheekey last night; I had wanted to go for a very long time but never been able to get a table. Lovely atmosphere - feels high end but at the same time relaxed, a little like a french bistro or oyster bar. Staff great - we were very well looked after and were even allowed to stay after our allocated time as the next group had not yet arrived. Food was phenomenal. Pricey of course, given that the dishes are tapas sized (though I had the Brixham Plaice with mussels and there was a lot of food envy as it was a main course size - the fish pie is similarly large) however definitely worth it. The flavours are amazing and given how small the kitchen is, with only two chefs on site, it was surprisingly delicious. I would definitely go back. Great for couples, friends, business meetings - I would recommend to all.",Date of visit: November 2016,5,5,5,5,Brilliant,UID_02622A8D729F2A6ABD515E4315D723B0,"Church Crookham, United Kingdom",Flick_Wiley
d719379,g186338,London,J. Sheekey,Restaurant,Had dinner here last night. Wonderful meal - great service and excellent ambience. This is one of my favorite fish & seafood restaurants in London. Highly recommended.,Date of visit: October 2015,4,4,4,4,Lovely dinner,UID_216137DB6B23461BB80A17E26F01B1C7,"Nairobi, Kenya",Ibadanboy
d719379,g186338,London,J. Sheekey,Restaurant,"A very well known seafood restaurant in central London. The menu covers everything you would expect. We tried the scallopes, skate and halibut (all very fine) and a taste of the caviar, and all at very fair value. Service was fine. The only drawback of Sheekey is the busy nature of the restaurant - it is very cramped, and tables for two are right up against the more “business” tables, hence a romantic meal might end up being overshadowed by the ever increasing volume from ever more lubricated men in suits. I enjoyed it, but would probably only return for a lunch. ",Date of visit: November 2017,-1,4,-1,-1,"Fine seafood, with one reservation",UID_4F89D8CC0679A76FD40459FE8902E982,"London, United Kingdom",DBUK2012
d719379,g186338,London,J. Sheekey,Restaurant,"Every time I've been here I have left underwhelmed by the food. I have considerable experience of catching, preparing, cooking and eating seafood, and in my book, that which is on offer here simply fails to cut the mustard - particularly at these price points. Further, and unusually, I always seem to be freezing cold in the restaurant.",Date of visit: March 2013,3,3,4,3,Underwhelming,UID_347047C0E6B921D9C9A1D81F72B9A38C,"Welwyn, United Kingdom",B0n_Viv
d719379,g186338,London,J. Sheekey,Restaurant,"J Sheekey is one of my favorite restaurants in London. Consistently great seafood. Our waiter informed us that there was one London Pride left when he overheard us discussing our beer and ale choices. I snapped it up ASAP. We had a dozen oysters to start. I hadn't had fish and chips yet and this was our last night in London, so that's what I had, along with my sister and son. We had a great meal, a great walk around Covent Gardens afterward. I highly recommend this restaurant and will certainly return on my next trip to London.",Date of visit: July 2012,5,5,5,4,Never disappointed,UID_C6F618F859AB504A554E121C1402EE6D,"Miami, Florida",luvadish
d719379,g186338,London,J. Sheekey,Restaurant,"We've had some great dining experiences in London and this time we thought we try somewhere new (at least to us) for lunch.Sheekey's is famous for seafood in theatreland but I must admit, I had no idea where it was. In fact, I must've walked past it dozens of time without realising. The location is a little odd. Down a small lane between several theatres' stage doors, it isn't the prettiest approach - but I do urge you to get past it and push on. It's worth it.We had a reservation for noon (only one I could get). We arrived at five-past and it was already filling up.The building is larger inside than you'd think. It is separated into several connected rooms ranging from wood panelled through to the Atlantic Bar (same restaurant really). We were seated in an art deco looking room of half a dozen tables. Nice place setting, good service.We ordered starters and mains with one side (plenty for a lunch). I'd say all the food looks simple - but it's so good! Prawns and potted shrimp to start - I could eat it all again now. Fish pie and salmon mains. The salmon was just salmon. No accompaniment other than the butter sauce. I can't tell you how good it was. We had a desert to share - also very good.It was just a great buzzy atmosphere. One word - this restaurant is busy all the time and does a lot of pre-theatre business. They are used to being efficient and you can get through a three course meal briskly if you like. If time isn't an issue, it is worth just letting your waiter know. Take your time - ask for a few minutes more.One other thing - don't expect to photograph each course and get selfies throughout. That is frowned upon. If you aren't used to taking to each other, you may like to practice before you go!.Overall though, a great restaurant and London institution. If you like fish/seafood - don't miss it.",Date of visit: December 2016,5,4,4,4,Fabulous food and a memorable setting.,UID_C5F2038AF599575492406C1F0D6E084E,"Newcastle upon Tyne, United Kingdom",Rambler
d719379,g186338,London,J. Sheekey,Restaurant,"We were lucky enough to get tickets for Dame Judi Dench in ""Peter And Alice"", right next door at The Noel Coward Theatre. We had phenomenal Dover Sole, oysters, and a great white Burgundy, topped off by a chocolate soufflé. What could be more gratifying and pleasurable? Be prepared for ""upscale"" pricing in a very convivial environment. We will definitely return!",Date of visit: May 2013,5,5,4,4,Wonderful For Post Theatre,UID_6C679CED9E520E30241A34C0E1ADEBCD,"Bergen County, NJ",worldtravellerbill
d719379,g186338,London,J. Sheekey,Restaurant,"We have visted J.Sheekey on a number of occasions now and it has always been fantastic.The Lobster mayonnaise is one of the best tasting lobsters we’ve ever had (and we’ve eaten Maine lobster in New England), the Scallops in the half shell are delicious and we have never been let down by the seafood. Surprisingly one of the best things they sell is dessert – if they opened a bakery next door they could do a roaring trade.If you’re looking for good seafood restaurants in London there is not much better than J.Sheekey",Date of visit: May 2013,5,5,4,3,Always on form,UID_5C30BCAD61343B508F56AB5D32596DA4,UK,Soho_Travellers
d719379,g186338,London,J. Sheekey,Restaurant,I enjoyed my meal in this very unpretentious but sophisticated restaurant. The clientele are you're very posh Englishmen who come for its fantastic fish and seafood. You can't go wrong with the food for sure! ,,-1,5,-1,-1,Unpretentious & sophisticated in west end. ,UID_75847A35F1592A546D03B861D7838B59,"London, United Kingdom",Joanna-Saket
d719379,g186338,London,J. Sheekey,Restaurant,"This place has a fantastic reputation, those who go will always recommend it and you can see why. Fantastic service, delicious food and a brilliant atmosphere. You will not be disappointed!",Date of visit: December 2014,5,5,5,5,Top drawer!,UID_A33FE81A1C1B8CEA593D3969EBE0698A,"London, United Kingdom",Andrew W
d719379,g186338,London,J. Sheekey,Restaurant,"Hadn't been here for years. Only booked because I couldn't get a decently timed table anywhere else. Thus I approached with slight intrepidation. Soon as I walked through the door all fears were blown away. Service was class throughout including the cloakroom. Fantastic mix of punters from established regulars to eager youngsters and people on business smashing the lobster fruit de mer. Was buzzing all evening. Menu isn't that big but it was so hard to chose. I kicked off with the sauted octopus with chorizo and broad beans. Pretty simple but very effective. Followed this up with the mixed roasted shell fish. Standard fair with half a lobster; 3 juicy prawns and one of the scallops with chorizo off the starters menu. The real star though was the razor clams. Not sure what herbs they were cooked in but they were mouth watering. In my opinion every good fish restaurant needs a quality dessert selection. I couldn't help but noticing the adjacent table ordering off menu and having frozen mixed berries with hot white chocolate. Have had this before at Scotts a fair few times. If I have one slight reservation about the whole meal it was that the chocolate sauce could have been a little warmer. Minor gripe though, all the food was delicious. Was slightly surprised when I saw this in Time Out's Top 30 London restaurants but on this showing it was very well deserved. Will be back again a lot sooner.",Date of visit: August 2015,5,5,5,4,Its been too long...........,UID_4C4FCF980319C2FA40641E3AA6B1DA84,"Elstree, United Kingdom",nagasaki74
d719379,g186338,London,J. Sheekey,Restaurant,"Lets face it, J Sheekey is located at the 'whiffy end' end of covent garden. On view of the building, the mock Georgian frontispiece is ruined by the most hideous mirrored glass, which apparently stops Paps getting a shot of an a list celebs baps. horrid of the highest order. A once rather charming row of buildings ruined by the architectural charm of a lunchtime strip club.I found my way to the front door, and was welcomed by a charming gentlemen, 'welcome to the past' he chortled. I was led to my functional table facing the door which was fine, as I was on my own and just looking for succor. Boy is the interior dull, old boys club in bomb ravaged Dresden seems appropriate with tired object d'ar left sitting tired in any space that would accommodate it. But hey, it's about the food, right?Thankfully the food was bang on the money, a lot of money to be fair, but the pretty and ever so nice waitress serviced my needs ever so well.She couldn't believe I didn't want bread, side dishes, etc etc. instead I set the table as if I was Van Gogh setting up a still life. One wonderful plate, cod with Provençal tomatoes and mash, centered on the table, glass of water to the left, and a glass of ok Pinot Noir from France to the right.Fabulous fish, so simple, so perfect. Excellent selection of mains and even had my beloved Halibut, market fresh for around £35 a pop.I finished with a very good spotted dick, which custard was poured over by my server, she seemed to love covering my pudding with the thick vanilla infused sludge, she even let me finish off the pouring. What a game. A 'lickle' espresso and I was off back to my hotel, all done in 45 mins at a cost of £60. Not bad at all.Visit, as everyone else does, for top quality and solid cooking without pretense and very good service, forget the interior as it sucks, but when food is this good, all you need is the right company.I would go again, but would want to sit in one of the larger dining rooms adjacent to the main entrance.",Date of visit: January 2013,5,4,5,4,No sneaky peaky at J Sheekey,UID_FFC959C5C3232B151C12F34F98081F3A,"Davao del Sur Province, Philippines",Electroartist
d719379,g186338,London,J. Sheekey,Restaurant,"Came here for Sunday lunch to celebrate my eldest Son becoming fully qualified as a Solicitor after 7 years hard graft.It was a good choice! All of my family thoroughly enjoyed their meals. The food was excellent and although some say it's expensive, I don't believe it is. The service was impeccable. The ambience great. We had a leisurely three hour lunch, which was faultless. we'll certainly come back here again. The bill was a lot less than I thought it was going to be.",Date of visit: January 2015,5,5,5,5,Excellent Sunday Lunch,UID_E1A20BED8F74264FA21F53BCA16002D8,"Ashford, United Kingdom",raffles7
d719379,g186338,London,J. Sheekey,Restaurant,"London between Christmas and new year is lovely. First you can catch a taxi without the need for a second mortgage and more importantly there are tables in famous restaurants. I'd been here several times before but it was my wife's first trip. Vegetarian as she is she wanted to test their offerings. Firstly the fish, fabulous squid with chillie preceded the best halibut I've ever tasted. Chips are a weakness and a pleasure but worth the calories. What of the veggie choice? Soup always a safe bet was lovely; grilled halloumi with broccoli is an unusual but well worked dish (although the cheese was incredibly salty!). Shared pudding of pear and almond tart was lovely. Staff are excellent and the old world ambience suited the occasion. Wine list for London is concise but affordable in the most parts. Enjoyed a lovely Pinot Blanc from Alsace and shared a glass of Sauternes. On the whole good value and a relaxing experience with lovely food and wine ",Date of visit: December 2015,-1,4,-1,-1,Lunchtime treat,UID_C0C006530900B19A42EA841186C09C61,"London, United Kingdom",A9332POmikeb
d719379,g186338,London,J. Sheekey,Restaurant,"I really looked forward to going to this restaurant knowing that it was part of the Ivy group of restaurants and of course I wasn't let down. The staff were helpful and the food was excellent. As with the Ivy there is a time slot in which you have a table for a certain period of time. I was a slightly worried that we would feel rushed, but we had lots of time and did not feel at all pressurised into leaving the table. The food and wine flowed nicely and we felt very relaxed.I think the ambience of this restaurant is great and would definitely recommend it to anyone looking to eat seafood.",,-1,4,-1,-1,Excellent Seafood Restaurant,UID_2F73E5B593418D542C27BA10D19F3999,"Peyia, Cyprus",F10nna
d719379,g186338,London,J. Sheekey,Restaurant,Just the best shellfish... Amazing atmosphere recommend any fish lover goes enjoy. Lots of people watching too. Nice bottle of prossecco and great service ,Date of visit: January 2016,-1,5,-1,-1,Shellfish Platter,UID_C0EEA97CD4C6F229873F4B4B7D89628B,"Eton, United Kingdom",amandajane692015
d719379,g186338,London,J. Sheekey,Restaurant,Such a great restaurant. Love Marco (one of the managers) he used to work at E&O. Perfect place for fish - always try and sit and eat at the bar.,Date of visit: July 2012,-1,5,-1,-1,Sit at the bar,UID_9964A817851242794E86447A3F379632,"London, United Kingdom",jv7007
d719379,g186338,London,J. Sheekey,Restaurant,"We had a cosy table for two when the restaurant opened at 5pm and it quickly filled up. The service was very attentive, although the constantly topping of water and wine was a bit over the top. The staff were very friendly however the maître d' seemed a tad pretentious. The oysters and dressed crab were very good as was the John Dory. We managed to stuff down desserts, enjoying the apple pie with custard and the baked cheesecake. Two hours went in a flash so we had to skip coffee to get to our show in time....",Date of visit: October 2016,5,4,4,3,Excellent pre-theatre seafood and service,UID_0C557FA56F67219E1A39EBC63E5CAB15,"London, England",dodge440
d719379,g186338,London,J. Sheekey,Restaurant,"Great food. Nice atmosphere, excellent staff. On the pricey side but won't disappoint. Good location for the theatre",,-1,4,-1,-1,Consistently good,UID_411C3B860E4F975ECCF7E40C86353243,"London, United Kingdom",Tsten
d719379,g186338,London,J. Sheekey,Restaurant,"Came here after a visit to a theater , booked online which worked very well.Firstly the good points.The food was all very good and tasty could not fault it at all .The service and how they dealt with an alergy was interesting to poor.The young lady serving us neads retraining on many things including when to take a plate away , how to open a bottle of wine, what is tap water and bottle water , what to do when a second bottle of wine is poured , how to pour wine in genral and what type of cheese was on a cheese board.It was like being in a faulty towers episode.Luckily the food was great and the rest we just laughed of but we did not pay the full service charge , we did leave some.I would go back to see if we where unlucky . Was not even that busy considering it was a saturday before xmass in town.",Date of visit: December 2018,5,4,3,4,"Great food , but wonky service",UID_AD24BE11CD0171FCF18A89CD232844B8,"Burnham, United Kingdom",Normthefisherman
d719379,g186338,London,J. Sheekey,Restaurant,"The Grande Dame of fish restaurant's perched between Covent Garden and Leicester Sq. I've been going there 'on & off' since my 20's. For the past 25 years always immaculate service. NOT SO TODAY. Don't misunderstand me: the food was is and remains of the finest quality. Back in its heyday, this was a place to impress. I'm very disappointed by today's lunch on the terrace. We'd a 2.30pm booking. A waiter who obviously clocked off at 3pm couldn't give a toss. There was no 'hand over'. There was no 'check back' when the food arrived. (That - I believe - even Witherspoon's trains its staff to perform!!) They missed out our side order, we pointed it out and it spectacularly arrived some 20 minutes later after we'd finished our meal. ""I'll take it off your bill"" said the waitress. Not the point madam. A disappointing affair. I won't be going back. Shame really. If you pay those prices for that quality try Scott's instead. Ironically the same group I believe. Difference is the ""service ethos"" hasn't died a death at Scotts.",Date of visit: June 2018,5,3,1,3,Disappointing Service At an Old Favourite,UID_29BC6714026BA979E05FF4F8F5BBBF81,"London, United Kingdom",craigbarlow3
d719379,g186338,London,J. Sheekey,Restaurant,On a day when we could not decide what we wanted for lunch we took a chance and managed to get seats at the bar in the oyster bar. Having previously eaten in the restaurant area we guessed that it would be good but it turned out to be superb. We were delighted with the menu which features lots of small plates and opted for a prawn dish and a scallop dish both of which were really good with a carafe of well priced decent French white. We both finished off with desserts which were lovely. The service was excellent and the meal was excellent value for money.,Date of visit: September 2013,5,5,5,5,a most enjoyable experience,UID_40081C121C291BBE144150876966D762,edinburgh,fergus7edinburgh
d719379,g186338,London,J. Sheekey,Restaurant,"I used to live in London, and go to J. Sheekey for a pre or post theatre meal. It was always top notch. Now, as a tourist in London, I go when I can. I went a couple of weeks ago and it was the usual great experience. The ambiance of this well established restaurant is always magical and the maitre D's always make sure there is a space even if I don't reserve. Eating on the bar is fun too. I always have the oysters with a glass of bubbly, the oysters are usually excellent, although this time they seemed to be slightly less fleshier than usual. This fish dish, cod, was amazing. All ingredients are fresh and dishes are perfect. I love this place.",Date of visit: June 2014,5,5,5,4,Always a sure bet,UID_401017AD408C78BB839144B8FD3E4BCF,"Tel Aviv, Israel",Daniella F
d719379,g186338,London,J. Sheekey,Restaurant,"Fantastic food, great service. Bar especially, but restaurant too. Really can't fault it - lunchtime with a drink or pre-theatre dinner.",,-1,5,-1,-1,Wonderful,UID_F306906D60EBE1AA3E5BABC7B594AD99,"Blockley, United Kingdom",Jools_RP
d719379,g186338,London,J. Sheekey,Restaurant,I treated my boyfriend to dinner at J Sheekey for his Birthday. He loved the Oysters and I was rather taken with the Shrimp burger plus it was very reasonably priced. I would go there again but maybe for lunch and with friends. My boyfriend was quite excited by the celeb spot he made which did add to the experience. The location is super with all the vibrancy and variety of the West end.,Date of visit: May 2012,4,4,3,3,A fun evening- fab seafood restaurant,UID_52E98E17CE44CDAB94FC3FAC22A6F227,London,stella w
d719379,g186338,London,J. Sheekey,Restaurant,"I must have walked past J Sheekey's numerous times and never 'clocked it'. Had a pre theatre booking. The staff were very efficient (essential for pre-theatre dining), the menu varied, the ambience so early in the evening very relaxing, my food nicely presented, my main (hake with suckling pig) excellent. Will return.(Our bill for 3 courses, plus wine was near £200 but reasonable for what we got)",Date of visit: November 2016,4,5,4,4,why had i not been before,UID_D0DD4DFB75DFEFEEC121481254F047B4,"London, United Kingdom",c r
d719379,g186338,London,J. Sheekey,Restaurant,This is one of those London greats where the whole experience is just fabulous and you are in the hands of professional staff who make the evening run very smoothly. The location is perfect in the busy West End and as a result you will often spot a star enjoying a drink at the bar after a performance. Many times we have entertained Spanish guests who have thoroughly enjoyed the excellent seafood on offer and the discreet atmosphere of international diners. Whilst waiting for our guests we sat at the bar and would be very happy to spend an evening there too!,Date of visit: January 2018,5,5,5,4,"Atmosphere, great seafood and service!",UID_D465B92CC345F10A23B0C3F0F2F2B6A5,Derbyshire,SerenidadDerbyshire
d719379,g186338,London,J. Sheekey,Restaurant,Sitting at one of the outside tables of the Oyster Bar in the sunshine watching the world go by whilst eating good food and drinking lovely wine certainly ticks a lot of boxes for me. The location of this restaurant is perfect for any theatregoers for either pre or post theatre experiences and once again we loved the quality of the food and the professional service. Would recommend trying the smoked haddock frittata if you want a light meal with a glass of wine - very tasty and also had probably the best squid tempura in a long time. Excellent seafood. This will become a regular when in Theatreland. Also popular with the stars so if you fancy rubbing shoulders it is highly possibly you will spot some as they enjoy a drink after their show.,Date of visit: June 2014,5,4,5,4,People watching with good food!,UID_D465B92CC345F10A23B0C3F0F2F2B6A5,Derbyshire,SerenidadDerbyshire
d719379,g186338,London,J. Sheekey,Restaurant,Met a friend for lunch at The Oyster Bar at Sheekey's and just loved the whole experience. Located right in the heart of Theatreland and a short stroll from Trafalgar Square this really is what a traditional quality London restaurant is about. It is oozing character. The staff are so professional and friendly and you are made welcome immediately even though we only had a couple of small sharing plates and a glass of wine so hardly a huge bill. There were many seated at the bar enjoying what looked like fabulous oysters and that may have to be a return visit delight. The special of the day looked excellent and you just know that the fish being served is only the freshest available. As it was a lovely day there were a few people who chose to eat outdoors in the small lane which must be pretty good for people watching. I took a sneak peak into the main restaurant which comprises of three rooms each done very tastefully with black and white photos of all the good and great of theatre etc who have dined there and you can see why it is quite a favourite of the stars of the stage. Will certainly go back for lunch and hopefully for dinner too.,Date of visit: September 2013,5,5,5,4,Fabulous!,UID_D465B92CC345F10A23B0C3F0F2F2B6A5,Derbyshire,SerenidadDerbyshire
d719379,g186338,London,J. Sheekey,Restaurant,I came here for dinner a while ago it was my first visit. I have to say the sea food is fantastic! Oysters were delicious & I also ordered mussels which were just as nice. I would definitely recommend this restaurant for a special treat as it is pricey but worth every penny. I will return again! Recommended to all seafood lovers :-),Date of visit: December 2014,-1,5,-1,-1,Excellent seafood! Recommend!,UID_1D0A85AA5BBB879F5CFADF25BB94D04B,"London, United Kingdom",Jemmalee3
d719379,g186338,London,J. Sheekey,Restaurant,Specialising in all thing fish. The oysters are great and the service is wonderful. I love this restaurant and come here as much as I can.,Date of visit: April 2016,5,5,5,5,A great fish restaurant,UID_B6CF9CB75FF2BF7FB4B8B13F54FDBF91,"Ko Pha Ngan, Thailand",dantho
d719379,g186338,London,J. Sheekey,Restaurant,Am not a massive Fish eater.. But the best Potted Shrimps ever the Haddock was amazing and a very intense Blackberry Sorbet.we shall return one small point the table we had was a bit small for 4,Date of visit: November 2016,5,5,5,4,First class,UID_490C54F83E0546CDC94368587D4027E6,"Watford, United Kingdom",Stocks56
d719379,g186338,London,J. Sheekey,Restaurant,"I've been coming here on and off for 20 years and it remains an especially well run restaurant. The food is excellent and the service faultless. It's a bit more relaxed than the Ivy and Scott's and obviously the menu is focused on fish. Oyster bar is fine, especally for a quick meal, but I'd always go for a proper table.",Date of visit: August 2015,5,5,5,4,Always good,UID_5889F3A8F9A8F5E983FBFA7579B5A7B7,"London, United Kingdom",Richard W
d719379,g186338,London,J. Sheekey,Restaurant,"I always have such a great meal here- service is amazing, staff remember you and are friendly, attentive but leave you in peace!",Date of visit: December 2015,5,5,5,5,Fantastic,UID_5856CE6CE33DC997B0770732009C1E47,"London, United Kingdom",Nick K
d719379,g186338,London,J. Sheekey,Restaurant,"Have visited J Sheekey many many times and the food is getting worse. The only dish that remains excellent is their fish cake- that is superb. Other than that their other dishes are becoming poor and tasteless. There is too much hype made by the staff, they are too annoying and don't leave the tables alone.",Date of visit: September 2013,4,3,1,3,Too much hype,UID_78878931BAC5F7195549134B5CC9A68D,"Naples, Italy",8candiceh
d719379,g186338,London,J. Sheekey,Restaurant,"We arrived after seeing Audra MacDonald in Lady Day... Which was outstanding. We ordered a bottle of Viognier which was delicious. Starters of dressed crab and potted shrimps, followed by their haddock fish and chips and the slip soles. Finished of with espressos. J. Sheekey is always a pleasure to eat at. Staff are efficient and friendly. They know how to offer fish and seafood to the highest standard. You must go!",Date of visit: July 2017,-1,5,-1,-1,Post theatre delight,UID_9376D4BD59661B274B1E286B202502B8,"London, United Kingdom",stewart2726
d719379,g186338,London,J. Sheekey,Restaurant,"After quite an absence it was a welcome return to this classic, classy and delightful restaurant. Cocktails of a very old fashioned (best I've had in a long time) and a Tanqueray martini (with olives). Starters of hot salmon salad with a soft hens egg and horse radish - delicious and quite substantial, grilled squid salad with avocado, both were excellent. Followed by Ray Wing and Fllet of cod, accompanied by rainbow carrots, yum and green beans with garlic. A bottle of Viogni",Date of visit: September 2015,-1,5,-1,-1,"Delightful, always!",UID_9376D4BD59661B274B1E286B202502B8,"London, United Kingdom",stewart2726
d719379,g186338,London,J. Sheekey,Restaurant,"J. Sheekey never disappoints. Staff, food and service are exemplary. On arrival we both ordered Manahttan's and a of Badoit water. Starters of potted shrimps and 6 Lindisfarne oysters. Mains of John Dory and Slip Soles accompanied by buttery mash. A nice bottle of Pinot Noir. Deserts of raspberry Panacotta and the cheese board and finally decaffeinated macchiato and cappuccino, ending an enjoyable and pleasing evening. ",Date of visit: August 2016,-1,5,-1,-1,Birthday treat,UID_9376D4BD59661B274B1E286B202502B8,"London, United Kingdom",stewart2726
d719379,g186338,London,J. Sheekey,Restaurant,"Having visited the main restaurant many times over the years and been looked after very well by John the manager, it was a disappointing first visit to the Oyster Bar. Sat at the bar, by the prep area was both interesting in seeing food prepared, but constantly being nudged by passing staff was a distraction. Ordered a bottle of Rioja Rosada which was very pleasant. To start we order 6 Cornish Rock oysters, which were delicious. Followed by a crab roll, tempura squid and some pommes allumettes. Squid arrived, fries arrived but no crab roll. This was because it was freshly made and the guy doing the prep was not supported and it was very busy and he was under pressure to shuck dozens of oysters and prepare salads etc., etc., 30 minutes later still waiting for the crab roll. Eventually it came, and they took it off the final bill and gave us some unwanted chocolate truffles as an apology. Staff were sometimes difficult to get hold of and were fairly disinterested when we did manage to get their attention. However it is unlikely we will visit this part of the restaurant again.",Date of visit: April 2013,-1,3,-1,-1,Oyster bar distraction?,UID_9376D4BD59661B274B1E286B202502B8,"London, United Kingdom",stewart2726
d719379,g186338,London,J. Sheekey,Restaurant,"Visiting Wyndams Theatre to see People, places and things we decided in the interval to go for a post theatre meal, so we phoned them to see about booking a table, luckily they were able to oblige. On arrival we were warmly welcome and settled down to an enjoyable evening. We went straight to the wine with an excellent bottle of Viognier 2011, which was delicious. Started with dressed crab and mackerel which were yummy. Followed by fillet of cod and the slip soles and a side of mash potatoes, cannot fault anything, particularly the cod, yummy. Followed by pannacotta and rhubarb coupe and coffees. Overall and as always food top notch and service cannot be faulted. We have been going to J. Sheekey for a number of years and have always loved it. Staff are excellent and so good at their job. Highly recommended. ",Date of visit: June 2016,-1,5,-1,-1,Last minute post theatre fish!,UID_9376D4BD59661B274B1E286B202502B8,"London, United Kingdom",stewart2726
